S,K,T,r,sigma,price,delta,vega
127.08145216643211,64.6874512968827,1.9036686451231768,0.0284611243240116,0.2200198317779186,65.87711042390757,0.9946855678691368,2.676775311566012
73.6870558974482,75.36968299958107,0.4328759230525063,0.0119588553714208,0.4578091600824647,8.26663143820867,0.5369815965309896,19.25802063460344
88.06232934765801,83.67056688975336,1.0067557621369694,0.0156852397476821,0.2996255659733672,13.28228043174316,0.6454289576244617,32.88133441179327
70.59881841884732,137.1014287393749,1.629168190869411,0.0105032988040615,0.4385616337678536,3.27012851761346,0.1907293046163697,24.510747860507035
63.03179880912909,84.85466516033776,0.3438641686236969,0.0126240938762985,0.4778160175980166,1.5509443350556855,0.1826066881209489,9.786494471697864
148.80139620654217,52.55474011216042,1.254465699463146,0.0320893752091627,0.1204526369909583,98.3202323035782,0.9999999999999996,4.41621781802558e-13
76.21129720167966,114.26396706650264,0.5192175955378504,0.037391259272095,0.4821512774625309,2.139333487299414,0.1746005670743712,14.13531189951791
64.08686039508613,80.66739716880761,1.8265385959739069,0.0334994341145785,0.3456500657783475,7.846631925049699,0.449073853377007,34.27170093228157
134.73879305713737,83.26545009050511,1.1667531328909089,0.0308224256438184,0.4570576438277582,58.24276134779401,0.9022690388919056,25.116652819603026
140.62545805210368,74.2329811453739,1.0063948816620762,0.0189750187712096,0.194198914062428,67.79846420857963,0.9997444241799304,0.1344020497743858
123.22192063122225,129.9891304268817,0.4416495829639452,0.0396768581788543,0.1452191392612206,2.9052543204349845,0.3729095299054317,30.99699439085933
54.07751415547639,99.81507202511484,0.966969319402056,0.0428739972158475,0.1955260308052717,0.005810151568598,0.0020140372157184,0.3392994571456124
74.19316803155296,144.7917078934497,0.5392150573424485,0.0465984512804302,0.3255137184076851,0.0264505050742743,0.0050466107305069,0.794317964428554
112.29540441833817,63.062396686929176,0.3494936287392455,0.0105071350822305,0.4419513663900311,49.56404658873527,0.990692267294594,1.6618277624428772
144.90693936454213,105.18799421186392,1.6454020239948064,0.0185964507894917,0.3458590899545422,49.38144547085855,0.8444373417234943,44.39821392132959
95.96147517329264,137.31592873828265,0.4906203563697627,0.0151608567622718,0.4575136157187854,2.5187292778727635,0.1749591902338427,17.323940608859374
95.1638995518838,61.468124237867016,1.2917802972355314,0.0140154670797446,0.3787868428319513,37.19711838253008,0.8984134976144825,19.20103085853254
111.54007547092398,112.26878136965482,0.518170870965142,0.0443394917568573,0.3734026738781245,12.76008839435459,0.5775562733095638,31.4243061150961
101.05704087285037,61.984066154120384,0.119576457062104,0.0174622290715228,0.2632920852413012,39.202266890974215,0.9999999729469236,5.303989418187523e-06
67.05303893937753,128.02034968567614,0.1623896931972343,0.024038550842028,0.3174286366024561,5.512790077040376e-07,3.502544162697802e-07,4.873089913319526e-05
104.88417555934738,149.65567392347492,1.2813253741682884,0.0213801539005411,0.3790794781362142,6.691984797413653,0.2911471126439965,40.714954068189954
135.5925189591298,102.10021729483567,0.1928529215434245,0.0112113677136396,0.4045225647068827,34.18632837845706,0.9552447223761786,5.619401024934561
71.17981498815027,128.7122862939442,1.34520026611234,0.0112839056194031,0.3148614497276329,0.8337157029843416,0.0810637451893208,12.396415272439144
83.28183610916719,50.061163515558704,1.8215992897744548,0.0499440025579864,0.2235741598202087,37.73575951119778,0.9837882336806172,4.550186761646317
139.6256716471579,85.8532683369844,1.6661831267564933,0.0124575804274445,0.2334047515835242,56.152860592512425,0.9666529243903887,13.383361392368831
129.1640072183063,117.2434401962343,0.7585062822054738,0.0462764903471297,0.3613912873737388,24.43480784338334,0.7178758925980807,38.00590049211738
104.8733789366586,147.59831193924498,0.5193366890467208,0.0429981885686652,0.4240344334899716,2.850111130381024,0.1860713309989913,20.246157916029965
143.9924372885709,85.61391620149682,0.5888558784077846,0.0465708740451941,0.3107554242900006,60.79086010232498,0.9921213348059438,2.389677786228937
91.26218408486238,134.2249585199234,0.9397341750916264,0.0482985802772666,0.1581202530724631,0.0762168967002487,0.0160139633532364,3.543865654306326
62.42972234855447,51.11545873118305,1.6287826389267686,0.0480307229712159,0.3016333824477944,18.005452957561303,0.8199362290515722,20.91141489612559
109.64670754135436,62.40968761096824,0.5132370473582174,0.0189355867334571,0.2847167949289438,47.852889869751294,0.9982070695842988,0.4509423207587423
65.8286256059098,92.86455693151828,1.7568356362492057,0.0465466250140806,0.4669527041819062,10.091004511540884,0.4544776799020514,34.582047799778046
113.64302495436368,116.43442914647144,0.9240837315717584,0.025321398240791,0.1158028877815819,4.997387050778229,0.5190908128003752,43.532225884446085
130.97885286881046,77.13690150250564,1.6227177718661026,0.0233777550348436,0.2189388644254503,56.92462236251311,0.9851418654766716,6.267219387739497
137.54886503958966,88.11476533610508,0.1638270592510642,0.0273035102764103,0.1888579711669252,49.82736159524387,0.9999999984158592,5.364890842774135e-07
145.14907101767872,120.33409545189323,1.2935991466158707,0.0448821530442672,0.4902526460603609,46.83068196014341,0.7639814142822009,50.85280856117621
107.31492479812457,130.83263989215646,1.6151223611421444,0.0179965613517318,0.2631004547959468,7.600837430527331,0.3674929635624047,51.3797029824308
92.61212379522308,70.0220935788666,1.7043811829910605,0.0451000868456334,0.3293906828600653,31.524004998869643,0.851752487235259,27.97010666034467
103.19106968813024,56.31492019068634,1.5109043244060991,0.0203385002569975,0.1744976315513751,48.58724256786048,0.9989441456099172,0.4489214023883418
124.67433077981596,149.8942961980518,1.0825228788067889,0.0313046246557437,0.2972110689948313,8.349226989447608,0.3701148731369585,48.98191751404215
54.55851579486688,113.07549980407676,0.2971253361490144,0.0282246652336863,0.312526896112006,3.3604757484354333e-05,1.709554579481654e-05,0.0022180340240592
85.06269312091808,84.23072848275197,0.8505221730260242,0.0439490228198477,0.3050844245904607,11.388031796481393,0.6211362382877704,29.842151783632094
